date,0km_ds,1km_ds,2km_ds,3km_ds,4km_ds,5km_ds,6km_ds,7km_ds,8km_ds,9km_ds,10km_ds,11km_ds
2010-01-01,-0.009722722362261516,-0.046476168963180665,-0.14740921487010203,-0.164432072991572,-0.13271060370178178,-0.0802187072837336,-0.04698546524392907,0.12074132128532573,0.2740215082024661,-0.014669350305535787,,
2010-02-01,0.13202913421588267,0.10478647849147076,0.11043504715546075,0.13179010154086457,0.11396114070824181,0.04742899903787904,0.10457753887943069,0.09703287890938271,0.25664183799801094,-0.10354383007898973,-0.049662614704740905,0.5692248406006956
2010-09-01,-0.2735419080726149,0.03432616535327885,0.019355148950494047,0.00961717441211155,0.187288169384744,0.565706538200805,0.3226390685640362,-0.006869264164422707,-0.15893571933129264,0.2270121044807815,,
2010-10-01,-0.05027719365322118,0.051439020512005273,-0.0028156609463822046,0.06501251863729689,0.0720733339558626,0.077383326685281,0.14867967853042488,0.1959245216080179,0.403947799242247,0.6917845307457384,-0.2850668729965733,-0.1766840553413474
2010-11-01,-0.041166951162739024,-0.11443659352919275,-0.1225715502430285,-0.0034326556842582535,-0.011800386955081966,-0.00038851548234180786,0.01689620275443299,0.0654227296989951,0.05466582290804635,0.30045457375926254,0.2487683312565895,0.29537767756482514
2010-12-01,0.2562350226324666,0.0811252862283285,0.09588138385502468,0.06923039760374888,0.12385696365917065,0.18434369093828112,0.34555067658392324,0.6176313359576223,0.38004320956639703,0.2873305240014657,0.648593461927324,0.7109950530684758
2011-01-01,0.07158425411746852,0.08770047436187013,0.1260513851011912,0.0699760303100595,0.08649022660439362,0.10923647725053698,0.13415009001888228,0.05025125628140716,-0.030991961802133355,-0.09764456291138547,-0.21093493087030477,0.47840712462035495
2011-02-01,0.002035358037982151,0.08080847570272476,0.06632187404928491,0.055357523254988154,0.0624255719210277,-0.010761500908669756,0.05453641180633929,-0.0672638723179532,-0.050049724990359486,-0.34008484623405555,-0.37625658808948537,-0.19540135927318605
2011-03-01,0.11368579797569695,0.09400736270826236,0.12866629773104604,0.10107898878475499,0.07192499650170232,0.01862249518383731,0.008384572386807926,-0.051335600771724665,-0.2645286686103012,-0.4399964190328403,-0.5654295255915304,-0.4234469622973236
2011-04-01,-0.1210895361380798,-0.07609165094446811,-0.10874335185670997,-0.12060745188062866,-0.03985197836606892,-0.029023027660444314,-0.1786149584487534,-0.11933810817485786,-0.23062053551202863,-0.3218987513572205,-0.3102847874827076,-0.26260362424494904
2011-05-01,0.2439978768839568,0.04465953472575998,-0.05501245926777832,-0.07198589833320368,-0.047862084609277544,-0.14776674746414298,-0.0008079719903043966,0.1009518099377953,0.08632359057738115,-0.23176209406784037,-0.3864264883346741,-0.28478949198087067
2011-06-01,0.06171252249935723,0.016539553597575685,-0.01895006402048663,-0.04047421491554989,-0.005661015906224012,-0.02032631190541129,0.0475638471291433,0.2193381765481877,0.1702555586308702,0.12076718778294186,-0.016097904845550036,-0.47758200225921893
2011-07-01,-0.060210273955498,-0.07850193103290189,-0.0315699021146231,-0.02055930876126525,0.0356887165840412,0.041082421340629324,0.07158341404916742,0.1703432818213992,0.2851585523989155,0.1211553627760253,0.15987009032781904,-0.026395701938799445
2011-08-01,-0.08804535776881185,-0.16205250596658716,-0.1434753147326998,-0.10286215175883238,-0.0639230585297165,0.01772246816733257,0.001873929759942915,0.06089025755879043,0.1669423373067929,0.12057242653915941,0.3702531645569618,0.6494556485301862
2011-09-01,0.029895712630359245,-0.02016829170562317,0.03464691880454912,0.003362908729912657,-0.0025120618844453897,0.00041828330761151767,0.0851228978007763,0.14612298730559997,-0.028490699317164952,-0.26438734338500736,-0.35064348233561515,-0.47774254474883476
2011-10-01,0.024469508698145785,0.014562463560714656,0.023886412767888318,-0.014895771795088355,0.004062003921934774,-0.006781013163143336,0.04851736014885782,0.11075633606066639,0.11885495112025823,0.1059368840564014,0.04078700121587294,0.6330233613064185
2011-11-01,0.23731406149548884,0.3463443659352921,0.22310166081733943,0.17657016567657807,0.1296996740513499,0.07952911923540164,0.06771681260175115,-0.0034347513286453754,-0.06345227084651715,-0.19509309421508209,-0.4078213361449248,-0.32593010146561446
2011-12-01,0.20963876808378457,-0.00556100752371603,-0.018451400329489307,0.009710614039325582,0.013071063682803948,0.015790436320035663,0.04637512321892649,0.18996938329202492,0.38059589006682426,0.6803316233052399,0.5609301587930935,-0.619928629408972
2012-02-01,-0.1093878786859324,-0.0243950115328982,-0.048372376026772204,-0.06941702762195569,-0.055781886555938694,-0.06977158536150806,-0.08640511123438614,-0.09824554540653656,0.005033386779241235,-0.20501649787884413,-0.17435120619937655,-0.2959455356517272
2012-03-01,0.05275369043821243,-0.011727200273255007,-0.016878804648588687,-0.033801698592068656,-0.046270814870096606,-0.037162662802759726,-0.028097633687348935,-0.07277681643693934,-0.25947521865889206,-0.4025753122155741,-0.36690272613154595,-0.2354219574135573
2012-04-01,-0.02804746494066873,0.004341599799968578,0.0024446087433520488,-0.028695037965742555,-0.07486478793054378,-0.0525503020393333,-0.08620498614958444,-0.10481600395159292,-0.005451772203512696,0.04339712269272511,-0.08505462004484082,0.5031368464903143
2012-05-01,0.01045511214249562,-0.03367860983755017,0.01183630438949596,-0.12227493065816414,-0.10882386299194748,-0.10731654598508593,-0.06207918125504986,-0.04181968073146958,0.5903505123454456,0.5633228354587224,0.192993262268705,-0.7265321845668167
2012-07-01,0.06958769322977772,0.11547232950182798,-0.07812149742210273,-0.06794260913422621,-0.06388037120587894,0.0024794801641587366,0.055763110557631064,0.09425504305768566,0.248732759636921,0.39885646687697185,0.0507459656957272,0.37748189675309496
2012-08-01,0.12493383364897141,0.012171837708830586,-0.09587608031479185,-0.06121930459748223,-0.05340205637769345,-0.007339899346763269,0.03776937740299159,-0.023026315789473666,0.09876613623833141,0.02470454583990372,0.029746835443037786,-0.5172945667682104
2012-09-01,0.09571263035921211,0.2100975023373847,0.0727320814599312,0.1841409691629957,-0.013357789385541862,-0.05081421009360877,-0.05109961190168182,0.030499532890036804,-0.05109489051094882,-0.17816946273094067,-0.1628035412447913,-0.2661710938989102
2012-10-01,-0.021097999687179594,-0.12136269677214172,-0.06143745496276904,-0.08898078600163169,-0.04175615525881665,-0.07339449541284426,-0.025693812106575804,0.07760704228475121,0.12100659525702796,0.06508696311377743,0.24359456173317146,0.5808573372646856
2012-11-01,-0.009465960229665716,0.13886203049460782,0.05220340974169959,0.035878305302591035,0.02731345104669588,0.014996697618400274,0.023188278259338998,-0.055211306830049434,-0.08080611400477065,-0.1750420325051374,-0.41023674877791627,0.23043968432919937
2012-12-01,0.09827371971243466,-0.03794569839712125,0.015156507413509147,0.0334476705798991,0.041467449597323985,0.014449163736866747,-0.019177345640290396,0.011420518054137935,0.05175099231271674,0.34073836570172217,0.37339174910294803,0.4876020400349193
2013-01-01,-0.266152417413718,-0.05610458549808005,-0.02173101765465776,0.0043145441892831725,0.028265006054315773,0.05983206404999031,0.05396741755587766,0.07408602646258838,0.14681209891144822,0.013653919382037772,-0.05059979125262702,0.1432305216412763
2013-02-01,-0.20146680347861184,-0.06995321683151545,-0.1411621539397628,-0.0880352197685155,-0.09182074584769678,-0.10911164166340027,-0.10844157086290349,-0.10293973829874616,-0.10746686691968921,0.06134925509577348,-0.39428385432967367,
2013-03-01,0.02755140512166137,0.04884435841967446,0.06640841173215294,0.012349529980575156,0.054946592658239604,0.056295588889071886,0.032979318054778876,0.043180778487180875,0.13119533527696808,-0.0066993927276523535,0.001752682314487984,1.03631080289119
2013-04-01,-0.09196332254584676,-0.06368058554770042,-0.11500393522383066,-0.10365530637471304,-0.09194420723028761,-0.07830312940000912,-0.09551246537396119,-0.10585329711039745,-0.3114910068411436,-0.39291530944625414,-0.24266564900062004,
2013-05-01,-0.07323515978916965,-0.10658289466236472,-0.03847996933103308,-0.04684138217072345,-0.033968470001134204,0.019592101403405848,0.0072717479127389715,0.10619800644532727,0.3642379097818277,0.7082279243464641,0.44735518905872906,0.54897447220317
2013-06-01,-0.047312933916173645,-0.06450298577776649,-0.004865556978233067,0.0033470685023976256,-0.03255084146078823,-0.08525179279033569,0.04309001992392689,-0.022128908790249043,-0.12634006827198072,-0.2336119997585562,-0.09327077531115285,0.26685176778607106
2013-07-01,0.26153135379467046,0.06950572433789078,0.033026974519913335,0.05441779594653776,-0.004025449486012334,-0.04031292749658005,-0.019786910197869136,-0.012976288781408347,-0.08935518095013546,-0.28341876971608826,-0.22035928143712571,-0.5003503854239665
2013-08-01,-0.0008351663863173627,-0.02434367541766117,-0.06449196970957777,-0.05590914287892077,0.0024177050399851034,-0.009560615455607236,-0.0361539207133858,-0.025720884658454672,-0.00747162493583521,-0.17822201875307306,0.37278481012658204,0.8510777773493233
2013-09-01,-0.2862108922363847,-0.12488313075998414,0.013296145800774182,0.11355711360675069,0.1065831970971727,0.044381301293793675,0.005174644243208227,0.10391822827938682,0.007299270072992629,-0.1892121469526438,1.0058072398038589,-0.17544315641732083
2013-10-01,-0.08465268243513314,0.03711506863836342,-0.004964103659024692,-0.06859931921118533,-0.0754038659071809,-0.06581571599521358,-0.04527099251751851,-0.019800882502938117,-0.05596613499228221,0.030713249149862277,-0.38914557311816056,-0.1340440009072353
2013-11-01,0.009554634330178075,0.00697657121606559,0.14556748263557473,0.09656891173842864,0.028463858046748215,-0.08073351723066156,-0.0978131737580851,-0.0391979391492028,-0.12391082120430331,-0.22516968677999882,0.29305089619476654,0.28759864712514077
2013-12-01,0.15279133753439259,0.16813869807000334,0.10181219110378903,0.10465884020162014,0.0882614939916738,0.04574552401081144,0.05327538309884394,-0.004616805170821865,-0.001859016228709169,0.12005313301575675,-0.20230755506214929,-0.36991714272586657
2014-01-01,0.039061463525576545,0.0715495821097808,0.09194775369599525,0.11726590891517812,0.07849852966614768,0.052099199375122016,0.030782066482237802,0.02844497717947541,0.03309459666644758,-0.10761754519574236,0.07370497991164007,-0.12515276550948054
2014-02-01,0.1386062002725026,0.13595788211684054,0.05476118040766647,0.038372505858126536,0.06855217800062653,0.023251256102341075,0.005872563460030061,-0.12359418702446841,-0.07992531103488874,0.015069491065434593,0.4124363099187522,0.3065838335240668
2014-03-01,-0.02700037701922791,0.05229799992409585,0.04316546762589945,0.03468076961249966,0.01870423060777077,-0.028468871947705632,-0.02194894727035615,-0.08109075720508388,-0.247424684159378,-0.4193163336864564,-0.5740271428909784,-0.24670345770658322
2014-04-01,-0.06040992448759433,-0.02978883004114247,0.014214505473538723,0.07142857142857144,0.06376316538571014,0.05427624108643324,0.0753462603878116,0.20464312175845897,0.15882628328072843,-0.10124864277958757,-0.32514430186519105,0.2862820245782128
2014-05-01,-0.019169762877562915,-0.05201788645497238,-0.03680276020701552,-0.06343157840163827,-0.038788703640694124,-0.011285914992820887,-0.08126851602477782,0.16090834145244726,0.019775399856316326,-0.24931591718725807,0.09674175382139995,0.23779278983022165
2014-06-01,0.06582669066598104,-0.09546849335998682,-0.08169014084507041,-0.04688708565963979,-0.03605821001138356,-0.06696292493542737,-0.06600253577250498,-0.17463443637241957,-0.21328535842789909,-0.20149996981952076,-0.13903366345787177,-0.2124932698499836
2014-07-01,0.22980296181604762,0.19609438567941426,0.2106030038108046,0.12270549354286404,0.030015264288319247,0.04287790697674417,-0.013329643466629794,0.01639731036923448,0.20806318519391742,-0.09621451104100938,-0.20330863696336135,-0.3415089932258819
2014-08-01,-0.1951819133544282,-0.17732696897374708,-0.09509147754966148,-0.10761334908596627,-0.0387895533887723,-0.011464086406044821,-0.07880197731898823,-0.0542063269876821,-0.12667541208007754,-0.05736134425284421,0.1854430379746833,0.856450597051376
2014-09-01,0.8339127076091153,0.22398824629357533,0.11774181914356471,0.07722280821492841,0.038956896207982636,0.1001139461424184,0.053686934023285844,0.02918063417046779,0.2842006121968448,0.015926948396687235,-0.16472813080514806,-0.06603593768952203
2015-02-01,0.012094400242224539,0.09879197779428425,0.06388804380894417,0.10337286089611568,0.08260733312441224,0.026939386380643426,0.1376322283222067,0.23598098851878666,0.14274116620324315,0.6050507791855335,-0.03433943840058095,
2015-03-01,-0.037527913923610004,-0.008007894037724303,0.06474820143884905,0.012647279842334117,-0.022762255702224954,0.06824955131477106,0.1416061114216505,0.08606320981761043,0.5366375121477163,1.133987854553051,0.7169181213140378,-0.08824965813635471
2015-04-01,0.3392664509169365,0.32321051076307633,0.29418779365117204,0.2828006357054565,0.24679760888129787,0.20179861016487247,0.07468144044321334,0.10091380587799471,-0.17892686168204544,-0.3447000542888166,-0.3208033201354767,-0.18237033951260148
2015-05-01,-0.0026292076580302047,0.12299767928907013,0.2741997316465402,0.3396583456463692,0.4650674832709542,0.7517098701579408,0.6149340156207916,0.11032001798695963,0.06212424849699394,-0.01216720877002778,0.19681466210780396,0.19432882658573927
2015-07-01,0.26126913567914456,0.010302662189573793,0.16195920197265196,0.10514579987523716,0.14064758405489722,0.2071648426812585,0.09644389096443898,0.0004718650465967786,-0.022515619474242635,-0.21273659305993686,-0.26192022734192627,-0.16374678813361374
2015-08-01,0.5195793584510606,0.3591885441527446,0.1975653538439595,0.15202561073211615,-0.005765296633810701,-0.04540931835551639,-0.026202707505411902,-0.009938409854423347,-0.127093670982338,-0.16852332265120293,-0.46740506329113934,-0.2684481805678736
2015-09-01,0.17203553495558133,-0.042874315480165695,-0.017864441826356714,-0.01837811007011215,-0.000279117987160772,-0.039736914223074654,0.05756791720569215,-0.06182337747980437,0.06757711325641627,0.3828838394563602,0.23943567686978043,0.544280986293774
2015-10-01,0.07043673206930713,0.07307733078920892,0.0020950652539434025,-0.02395420147973123,-0.05034706010520755,-0.030714000797766407,0.023476780553466206,-0.09068937226989525,-0.1527901211469199,-0.28662089280686187,-0.2388637117276444,-0.004762984803810567
2015-11-01,0.12806756966459046,0.08911863146151011,0.037342692256861404,0.04484396307152151,0.06719422704850868,0.010295660282062368,0.009152109825317833,-0.03279259207686414,-0.1071167794382516,-0.2113249060755134,-0.2439758458736702,-0.09661781285231118
2015-12-01,0.21942398153900775,0.09748119070984627,0.021087314662273492,0.054704736138621764,0.06706419183013074,0.06944133964679816,0.007930818173671398,-0.030276522330757734,-0.13339697533035214,-0.3107365335287651,-0.3580080486886188,-0.506378938017858
2016-01-01,0.20334325190000563,0.09639710865145676,0.042371178412515996,0.03799582463465554,0.07964020065732572,0.058972856863893745,0.05348438940851022,0.01170992577566742,0.12657423834242276,0.06830586230031373,0.004346520638824436,0.1819512844403035
2016-02-01,0.09411428283066177,-0.013005460208243783,0.0003042287800425585,-0.039366612227508466,-0.010372923848323414,-0.002155863592630882,0.022859001090345662,-0.05412013221976632,-0.1732865174240427,-0.22387121655787118,0.032060992250779255,0.28917252493168605
2016-03-01,0.07955105710391241,0.0374207749819728,0.06391809629219723,0.009669781224744253,0.12481925462941347,0.07150972288541647,0.06823178684553732,0.12194442786960233,0.02662779397473284,0.2601721848375885,0.5658084839297978,0.39770951357687057
2016-04-01,0.03209277238403458,0.014127247516650657,-0.006320207970616841,-0.05041497439519687,-0.03700540848277834,0.004360267066357697,-0.012742382271468069,0.012052358607063572,0.17848890768231723,0.11441368078175884,0.06253875876544387,0.3429702145386377
2016-05-01,0.11611716638070428,0.03582951265070486,0.056402146827678815,0.15820307437073905,0.2291595780877849,0.12643003813435028,0.09715863183409633,0.09420670014239689,0.0012477785760199108,-0.024558142736675524,-0.07952031375703923,-0.14374301203574094
2016-06-01,0.08099768578040639,0.04121519245215713,0.009987195902688784,0.04984038139704932,0.048410915915454,0.06197359344167613,0.20552436152870862,0.1392021701566304,0.12362764092628488,0.11187903663910179,0.0693954907376378,0.22298702532647832
2016-07-01,0.06434333091926163,-0.04938172566726625,-0.09302846895314956,-0.009410296908803833,-0.04090288940820508,-0.06844220246238028,-0.04174161708408289,0.0266603751327121,-0.057173169869149894,0.01942034700315467,-0.044524510301430856,0.07988787666433067
2016-08-01,-0.03085410466634515,-0.039379474940334135,-0.08776851840844485,-0.07659082536173904,-0.09081006402933128,-0.05429218279089198,0.09285645051856144,0.21101623740201572,0.4572140154755793,0.3387930888312394,0.3661392405063289,0.13564441702335503
2016-09-01,0.3033603707995365,0.19674101776412445,0.026568247938255924,-0.055308059812620096,-0.01750468519478462,-0.030736611328265762,0.047477360931435904,0.0028026597790845706,-0.16505768777960916,-0.26905924824803557,-0.46534902013288043,-0.28446916532376854
2016-10-01,0.03246380841486952,0.011210049292415472,-0.008954068696789214,0.05207190480209278,0.03770971457029903,-0.016354208216992565,-0.04709212557900155,-0.018780904232909956,-0.0010992095046541137,0.19909463059628738,0.4595335470321658,0.3300068042640052
2016-11-01,0.28267086390742435,0.12249907028635203,0.02442032922656726,0.09967240865844303,0.09710480904986836,0.12483002447647563,0.17613411360936332,0.14388823133514342,0.021637540768144715,-0.02083981983103984,0.26044282564938154,1.3428410372040585
2016-12-01,0.19379604153723257,0.2162250572456657,0.13970345963756176,0.08836175660659935,0.05786536259021577,0.025626435263275554,0.005466439645129466,-0.05059046508237363,-0.13394965583077928,-0.3243404177354343,-0.4570108835715559,-0.276584013600233
2017-01-01,0.22419119458711603,0.06440591822904888,0.002267834074924433,-0.000788680120621764,-0.006365680678083367,-0.0020308533489552666,0.06507706494533015,0.1501544419344428,0.19547933504172396,0.24781954341873844,0.05809182024849541,1.0836610481226479
2017-02-01,0.13357667917038146,0.03734834564812281,0.027076361423790676,0.004402471064403727,0.02494515825759928,0.08144175604888987,0.07519559270807424,0.03178359770766921,0.1324714335004363,-0.08400348526617997,-0.003993540229597343,0.5429852628628815
2017-03-01,0.026913372582001775,0.018558579073209725,-0.08328721638074137,-0.05285768974464421,0.017724707309109414,0.010290945614410588,-0.023588596981554216,-0.04652226664279886,-0.05461613216715252,-0.056594201817340574,-0.03341938845598175,-0.021244383668685186
2017-04-01,-0.027777777777777714,-0.03981315209237807,-0.06116291826659335,-0.04564718347165805,-0.027042413891261084,-0.0201208157332971,-0.028033240997229928,-0.0021239812299331928,-0.10661914614071913,-0.1751153637350706,-0.0516624528931928,-0.11383461778796093
2017-05-01,0.09982348511967215,0.031074885379520915,-0.08735863523097552,-0.09376053088627925,-0.11959850289214023,-0.07767365024470826,-0.024373821707514145,-0.04444277898523564,-0.16171966574658758,-0.1198994957578262,-0.29829545454545436,-0.1537211203292214
2017-06-01,0.04551298534327604,-0.019990068628324774,-0.01587708066581313,-0.11769586679229904,-0.027582069347444872,-0.08067957582660872,0.00351385618547379,0.015997473105293626,-0.025721930067349293,-0.24479386732661323,-0.2276472559601538,-0.0865998754262428
2017-07-01,0.08269859900606816,0.002120125144684273,-0.07289098109541961,-0.10083219409898722,-0.07607829364168105,-0.08849179206566338,-0.03786725704533928,0.055680075498407616,0.31238948485205703,0.24832413249211369,-0.1325484623972393,0.15954216304601723
2017-08-01,-0.04560478985566912,-0.08377088305489269,-0.09430687478453109,-0.031873674047537506,-0.00927229735115176,0.0266053326027083,0.010403541081063401,0.02047172452407599,0.0067491777410216836,-0.028265255947233607,0.3867088607594933,-0.263640920834458
2017-09-01,-0.07516415604480486,-0.005743288366502074,0.04936164073958306,-0.015399888316684155,-0.0005981099724871055,0.028803853975855113,0.06494178525226399,0.025663570918283363,0.1287967977395808,0.18666383520917404,0.9192007095878033,0.4367798166727312
2017-10-01,0.12719626005804555,0.07460115545661744,0.021431049667725514,0.06307142656201635,0.08209605627665197,0.24890307140007942,0.0817530385209232,0.047517683318920624,0.05753309322232095,-0.05895730901687293,0.04078700121587294,-0.10682694488546166
2017-11-01,0.2363386463898559,0.12446262551134281,0.0683563635295672,0.006912334049123081,-0.0002963169545589605,-0.02560317028633582,-0.019888238658864,-0.05894775928891371,-0.1787713576400721,-0.18793200074724478,-0.30878941819227457,-0.41961668545659536
2017-12-01,-0.05502795775272918,0.022244030094864267,0.04645799011532126,0.045847625489154026,0.0486665333503008,-0.025789013758205026,-0.0975445828479255,-0.11420518054138137,-0.18811234487263218,-0.36666361304507156,-0.36018872787106226,-0.6660897799151517
2018-01-01,0.14496901237609697,-0.02193923650327548,-0.00720539687096326,0.04786205830047164,-0.014357377616329478,-0.05573130247998436,-0.056163000043911566,0.14051910930800804,0.3236524519788858,0.6674826379444777,0.09532320098368653,0.24511452875621634
2018-02-01,-0.07534188968695846,-0.1260017983502091,-0.11591116519622761,-0.09293474401761004,0.013052334691319308,0.12406015037593994,0.06739101325630774,0.9823576583801124,,1.0503649530774615,1.4093441330011642,1.6511782703131928
2018-06-01,-0.03111339676009246,-0.158851016692344,-0.15006402048655576,-0.019097979101917014,-0.24153155093375991,0.11257279450692244,-0.1881724325303387,0.4526857546310922,0.25439616200756554,-0.17024808353956664,-0.010897576647059398,
2018-09-01,0.4980301274623406,0.20929611326298905,-0.13471664542809741,-0.08925978780169992,-0.05546473144862241,-0.05531436154101321,-0.12871927554980592,-0.016980821014452797,-0.22769013421238524,-0.39520067954979815,-0.549261124964437,-0.166675330526243
2018-10-01,0.3854121409082221,0.18340223670959893,0.07483519709626629,-0.01651334852448883,0.22527780371650002,0.2911846828879136,0.0817530385209232,0.22958380451894708,0.3910379344216289,0.4257618748510904,0.6175969934785015,0.1326831481061463
